"gene_symbol","Interneurons_ps","Oligodendrocytes_ps","Medium.spiny.neurons_ps","Endothelial.cells_ps","Astrocytes_ps","Excitatory.neurons_ps","Microglia_ps","OPCs_ps"
"Abcc4",129.065377921322,33.2745389507013,433.842519593938,4130.871005,655.743841967681,399.935328692196,771.754949540367,619.561820739093
"Abcc5",153.200005048178,149.454589726807,171.660665368176,60.9451679422729,123.326832015053,163.673441078155,130.859804966799,139.110176734906
"Abcd3",103.06856198179,69.3270793198728,97.6645764341664,289.809878774771,223.038578009177,72.8982607495915,117.494841175808,188.084635565762
"Abcf1",396.757180001869,456.773931936751,417.804098883456,631.144428411503,371.81650525294,375.704967851364,608.52038181703,504.131017475784
"Abhd17b",40.7037809922408,311.875921956947,27.1790212760169,54.3546115518037,90.5061917436682,34.2102185514941,44.0023625411323,232.432770353023
"Abi1",216.283648236136,264.333707418475,381.145563303319,358.823038532929,716.239593186724,240.09137961542,676.136349415507,349.40012291535
"Abi2",235.140935840522,137.919663846864,413.150655638191,196.905254594154,143.432916379589,368.797051547946,107.234257726164,229.030785909071
"Abi3bp",11.1334477414431,11.0390678789699,70.7090735012378,37.6816244761701,9.46435296662717,98.1114476115249,19.826812891905,7.96575447283999
"Abl1",43.7933635935794,223.953080047784,53.3099062162712,136.363833590831,39.5638781025035,40.1094253378988,255.998917147885,88.829141382925
"Abl2",93.7932605451207,74.1549545750407,166.893594580209,96.0195509413736,124.92182572445,124.145230696835,107.636329337454,73.4899246577422
"Ablim1",306.212435162734,29.2910061426172,116.318679993241,623.515800181792,210.424993255557,357.595706699693,85.789458054432,18.3558770171583
"Ablim2",62.5767190175412,97.3740898556263,240.52213992339,28.4059665630636,7.88020654554875,103.851375449685,11.1383574075357,13.9540488477619
"Ablim3",248.261969942734,9.97545824040706,70.4822120547592,171.053682316009,7.81508368337318,159.357641266557,6.47875342546427,74.1352781263966
"Abr",549.191648530465,84.6945320693698,396.852780308641,252.489620256381,1084.53295309403,597.430803196934,351.795227932721,226.859894547835
"Abraxas2",30.70593527,20.4082604234314,25.9488529389034,18.6535637448016,18.7897208896197,28.9489815862438,44.4712635265996,24.1808397174388
"Abtb2",54.0654379898512,73.69631177,3.61980097224256,40.5174046001698,122.508792,4.13539025784136,9.86433285602802,464.85833529618
"Acaca",95.2733671990712,299.940930277704,62.4584131056015,60.8055499367356,129.59273817565,86.5011291623929,30.0422736839218,127.705093455824
"Acad9",33.1733135175062,20.3148116535594,17.97472686,19.5799382580467,23.987685455239,28.0113385816275,25.7938442144733,26.5026197464719
"Acap2",77.0358155285479,91.0463538123071,144.05034875471,67.3820738654911,64.0622402482948,123.38986460055,117.560319761658,45.8561073947873
"Acap3",155.582135628125,147.205771477312,187.006337001922,124.747026098611,128.390576027922,224.311344495812,69.0348958581521,583.788371326222
"Acbd5",85.5860777940238,74.8577801524733,71.6078639176477,60.831919522257,97.3578092503379,54.7815573224907,80.4940435050701,104.200361234297
"Accs",22.8311927886973,10.0334163409778,2.05302533922578,34.3627616935384,31.6545014835945,8.42383278226918,362.7918557,87.1122893005676
"Ace",306.894191291894,66.2149811175129,300.465310343805,1265.66154392497,32.3755617323067,99.6998976840191,144.308083682888,196.819528624113
"Acin1",304.932398714959,257.802593682572,243.628342664935,297.76980065773,271.016505756128,309.880844269312,371.007285922055,319.063364483665
"Acly",408.66759517474,559.089156389456,378.869220067335,245.634603712141,1063.11208759363,420.130375732255,763.697041734541,578.253775848037
