"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"317",0,0.299661978145791,0.671,0.394,0,"Excitatory.neurons_WT","Cadm3"
"318",0,0.299583513572669,0.51,0.263,0,"Excitatory.neurons_WT","Rasgef1b"
"319",0,0.299418376901603,0.643,0.371,0,"Excitatory.neurons_WT","Rasgrp1"
"320",0,0.299315112275866,0.857,0.55,0,"Excitatory.neurons_WT","Plcb1"
"321",0,0.299272551111681,0.664,0.391,0,"Excitatory.neurons_WT","Ftx"
"322",0,0.298490276790349,0.471,0.227,0,"Excitatory.neurons_WT","Fam212b"
"323",0,0.298455699340425,0.753,0.464,0,"Excitatory.neurons_WT","Stxbp1"
"324",0,0.298314114044166,0.659,0.39,0,"Excitatory.neurons_WT","Lmtk2"
"325",0,0.298243827279983,0.599,0.337,0,"Excitatory.neurons_WT","Cstf2"
"326",0,0.297649247071082,0.755,0.473,0,"Excitatory.neurons_WT","Strbp"
"327",0,0.297339931382059,0.709,0.429,0,"Excitatory.neurons_WT","Pld3"
"328",0,0.296968082276987,0.657,0.384,0,"Excitatory.neurons_WT","Ggt7"
"329",0,0.294983113364443,0.659,0.392,0,"Excitatory.neurons_WT","A230050P20Rik"
"330",0,0.294764722847908,0.623,0.373,0,"Excitatory.neurons_WT","Mmp16"
"331",0,0.29473204086298,0.943,0.668,0,"Excitatory.neurons_WT","Map2"
"332",0,0.294488215652855,0.724,0.438,0,"Excitatory.neurons_WT","Faim2"
"333",0,0.294398813217099,0.694,0.433,0,"Excitatory.neurons_WT","Pcdh7"
"334",0,0.29403944819173,0.954,0.713,0,"Excitatory.neurons_WT","Cadm2"
"335",0,0.293494031192925,0.993,0.832,0,"Excitatory.neurons_WT","Syt1"
"336",0,0.293056792332419,0.558,0.309,0,"Excitatory.neurons_WT","Brinp2"
"337",0,0.293014135822101,0.572,0.313,0,"Excitatory.neurons_WT","Tbc1d24"
"338",0,0.292798552733903,0.675,0.417,0,"Excitatory.neurons_WT","Sorl1"
"339",0,0.292756814555549,0.554,0.288,0,"Excitatory.neurons_WT","Vsnl1"
"340",0,0.292191740293154,0.581,0.326,0,"Excitatory.neurons_WT","Ksr2"
"341",0,0.292074766291103,0.596,0.33,0,"Excitatory.neurons_WT","Dnajc6"
"342",0,0.29138731495928,0.923,0.655,0,"Excitatory.neurons_WT","Gpm6a"
"343",0,0.290309456183959,0.339,0.168,0,"Excitatory.neurons_WT","Ntng1"
"344",0,0.289938397461542,0.706,0.432,0,"Excitatory.neurons_WT","Afdn"
"345",0,0.28952557188259,0.683,0.419,0,"Excitatory.neurons_WT","Atp11b"
"346",0,0.289303166113894,0.759,0.493,0,"Excitatory.neurons_WT","2010111I01Rik"
"347",0,0.287521091343802,0.754,0.466,0,"Excitatory.neurons_WT","Sipa1l1"
"348",0,0.287316190477946,0.478,0.24,0,"Excitatory.neurons_WT","Lzts1"
"349",0,0.287187122042883,0.32,0.133,0,"Excitatory.neurons_WT","Cpne4"
"350",0,0.287172429575108,0.773,0.493,0,"Excitatory.neurons_WT","Dtx3"
"351",0,0.286743827832717,0.435,0.202,0,"Excitatory.neurons_WT","Gpr26"
"352",0,0.28648460044531,0.789,0.506,0,"Excitatory.neurons_WT","5330434G04Rik"
"353",0,0.286205222356547,0.538,0.288,0,"Excitatory.neurons_WT","Ablim1"
"354",0,0.28605523186019,0.516,0.281,0,"Excitatory.neurons_WT","Mest"
"355",0,0.285752147748197,0.81,0.527,0,"Excitatory.neurons_WT","BC005561"
"356",0,0.285650079587535,0.653,0.412,0,"Excitatory.neurons_WT","Me3"
"357",0,0.285282189757316,0.567,0.306,0,"Excitatory.neurons_WT","St3gal5"
"358",0,0.28507973320949,0.374,0.153,0,"Excitatory.neurons_WT","Fxyd7"
"359",0,0.284966827210061,0.526,0.286,0,"Excitatory.neurons_WT","Fam135b"
"360",0,0.284873568916939,0.69,0.417,0,"Excitatory.neurons_WT","Gpr158"
"361",0,0.28481391622673,0.494,0.259,0,"Excitatory.neurons_WT","Dcx"
"362",0,0.284754842851962,0.675,0.403,0,"Excitatory.neurons_WT","Sptbn4"
"363",0,0.284678151004678,0.429,0.194,0,"Excitatory.neurons_WT","Fam81a"
"364",0,0.284588841072993,0.617,0.354,0,"Excitatory.neurons_WT","Kcnb1"
"365",0,0.284242511295787,0.381,0.168,0,"Excitatory.neurons_WT","Zdhhc23"
"366",0,0.28407313262568,0.655,0.389,0,"Excitatory.neurons_WT","Tbce"
"367",0,0.283612477435938,0.364,0.164,0,"Excitatory.neurons_WT","Pdzrn4"
"368",0,0.283514125600228,0.481,0.238,0,"Excitatory.neurons_WT","Tmem108"
"369",0,0.283273933244001,0.349,0.165,0,"Excitatory.neurons_WT","Htr1f"
"370",0,0.28305687057061,0.53,0.289,0,"Excitatory.neurons_WT","Efr3a"
"371",0,0.282883439073043,0.457,0.221,0,"Excitatory.neurons_WT","Shank2"
"372",0,0.28287144024976,0.761,0.48,0,"Excitatory.neurons_WT","Oxr1"
"373",0,0.282458275536559,0.601,0.346,0,"Excitatory.neurons_WT","Ppp1r37"
"374",0,0.282276995075959,0.763,0.477,0,"Excitatory.neurons_WT","Eml5"
"375",0,0.282249078958214,0.711,0.436,0,"Excitatory.neurons_WT","Tacc1"
"376",0,0.282072324371194,0.393,0.179,0,"Excitatory.neurons_WT","St6gal2"
"377",0,0.281919800244366,0.407,0.19,0,"Excitatory.neurons_WT","Slc16a11"
"378",0,0.281896205910625,0.735,0.462,0,"Excitatory.neurons_WT","Ndfip2"
"379",0,0.281482719023483,0.735,0.454,0,"Excitatory.neurons_WT","Cit"
"380",0,0.28120903281958,0.66,0.396,0,"Excitatory.neurons_WT","Ncoa7"
"381",0,0.281164743198651,0.902,0.637,0,"Excitatory.neurons_WT","Phf20l1"
"382",0,0.281103145336808,0.46,0.232,0,"Excitatory.neurons_WT","Nol4"
"383",0,0.28080948021041,0.622,0.369,0,"Excitatory.neurons_WT","Tspoap1"
"384",0,0.279803585535392,0.492,0.26,0,"Excitatory.neurons_WT","Flrt2"
"385",0,0.279760040724675,0.719,0.45,0,"Excitatory.neurons_WT","Rufy2"
"386",0,0.279753281789016,0.553,0.307,0,"Excitatory.neurons_WT","Pkig"
"387",0,0.27969314917662,0.461,0.233,0,"Excitatory.neurons_WT","Shc2"
"388",0,0.279663700319192,0.376,0.173,0,"Excitatory.neurons_WT","Ldb2"
"389",0,0.279641147668529,0.62,0.356,0,"Excitatory.neurons_WT","Lsm7"
"390",0,0.279076817144762,0.417,0.194,0,"Excitatory.neurons_WT","Fam57b"
"391",0,0.279060744769572,0.623,0.362,0,"Excitatory.neurons_WT","Wasf1"
"392",0,0.278954857604961,0.392,0.179,0,"Excitatory.neurons_WT","Lin7a"
"393",0,0.278809728153456,0.713,0.433,0,"Excitatory.neurons_WT","Gabra4"
"394",0,0.278774761009861,0.827,0.547,0,"Excitatory.neurons_WT","Aak1"
"395",0,0.278766373133832,0.481,0.246,0,"Excitatory.neurons_WT","Lpcat4"
"396",0,0.278736631284059,0.69,0.423,0,"Excitatory.neurons_WT","Dmxl2"
"397",0,0.278707829165155,0.591,0.353,0,"Excitatory.neurons_WT","Pde4a"
"398",0,0.278681087406524,0.602,0.35,0,"Excitatory.neurons_WT","Scai"
"399",0,0.278295629601736,0.885,0.618,0,"Excitatory.neurons_WT","Ndfip1"
"400",0,0.278161608827744,0.599,0.346,0,"Excitatory.neurons_WT","Phka2"
"401",0,0.278108020472859,0.465,0.23,0,"Excitatory.neurons_WT","Pip4k2c"
"402",0,0.277641169714692,0.588,0.326,0,"Excitatory.neurons_WT","Cobl"
"403",0,0.277563644902862,0.569,0.33,0,"Excitatory.neurons_WT","Epha4"
"404",0,0.277230583509206,0.517,0.271,0,"Excitatory.neurons_WT","Trmt6"
"405",0,0.277174065227548,0.405,0.183,0,"Excitatory.neurons_WT","Tmem178"
"406",0,0.277003515389776,0.364,0.165,0,"Excitatory.neurons_WT","Trhde"
"407",0,0.276872744020689,0.758,0.497,0,"Excitatory.neurons_WT","Pbx1"
"408",0,0.27611160512153,0.315,0.116,0,"Excitatory.neurons_WT","Mlip"
"409",0,0.276096892390321,0.817,0.541,0,"Excitatory.neurons_WT","Tmx4"
"410",0,0.276067612325671,0.487,0.257,0,"Excitatory.neurons_WT","Atrnl1"
"411",0,0.275482359252615,0.356,0.157,0,"Excitatory.neurons_WT","Slc6a7"
"412",0,0.275331131497966,0.416,0.193,0,"Excitatory.neurons_WT","Rapgefl1"
"413",0,0.275152387407872,0.347,0.165,0,"Excitatory.neurons_WT","4930447C04Rik"
"414",0,0.274959059685607,0.606,0.346,0,"Excitatory.neurons_WT","Podxl2"
"415",0,0.274766745722608,0.373,0.163,0,"Excitatory.neurons_WT","Khdrbs3"
"416",0,0.27425406723103,0.67,0.407,0,"Excitatory.neurons_WT","Hivep3"
"417",0,0.274071623386815,0.421,0.23,0,"Excitatory.neurons_WT","Cpne6"
"418",0,0.273892712728203,0.765,0.486,0,"Excitatory.neurons_WT","Ywhag"
"419",0,0.273749695317846,0.588,0.334,0,"Excitatory.neurons_WT","Chst1"
"420",0,0.273346040344732,0.439,0.21,0,"Excitatory.neurons_WT","Syt13"
"421",0,0.273232311709954,0.543,0.296,0,"Excitatory.neurons_WT","2010300C02Rik"
"422",0,0.272859503583713,0.397,0.191,0,"Excitatory.neurons_WT","Socs2"
"423",0,0.272475856926063,0.521,0.294,0,"Excitatory.neurons_WT","Rimbp2"
"424",0,0.272315933061498,0.537,0.31,0,"Excitatory.neurons_WT","Slc7a14"
"425",0,0.272085089462334,0.553,0.314,0,"Excitatory.neurons_WT","Srrm3"
"426",0,0.271855713168426,0.519,0.283,0,"Excitatory.neurons_WT","Actl6b"
"427",0,0.271569574757065,0.535,0.298,0,"Excitatory.neurons_WT","Porcn"
"428",0,0.271256665160361,0.606,0.353,0,"Excitatory.neurons_WT","Lgi1"
"429",0,0.271104228863335,0.496,0.268,0,"Excitatory.neurons_WT","Fcho1"
"430",0,0.270933908967322,0.621,0.366,0,"Excitatory.neurons_WT","Map2k4"
"431",0,0.270725343944048,0.683,0.415,0,"Excitatory.neurons_WT","Tmem245"
"432",0,0.270403226200461,0.55,0.313,0,"Excitatory.neurons_WT","Atp2b3"
"433",0,0.270316219967541,0.756,0.493,0,"Excitatory.neurons_WT","Syn2"
"434",0,0.270243943691682,0.509,0.274,0,"Excitatory.neurons_WT","Mllt11"
"435",0,0.270225326889492,0.517,0.28,0,"Excitatory.neurons_WT","Klc2"
"436",0,0.269936304124898,0.529,0.293,0,"Excitatory.neurons_WT","Susd4"
"437",0,0.269934573352938,0.574,0.329,0,"Excitatory.neurons_WT","Atp8a2"
"438",0,0.269682897857475,0.706,0.437,0,"Excitatory.neurons_WT","Atl1"
"439",0,0.269099140276107,0.635,0.387,0,"Excitatory.neurons_WT","Nin"
"440",0,0.268983265114891,0.342,0.148,0,"Excitatory.neurons_WT","Galnt9"
"441",0,0.268800721784397,0.467,0.24,0,"Excitatory.neurons_WT","Nyap2"
"442",0,0.268505016055469,0.518,0.282,0,"Excitatory.neurons_WT","Slitrk5"
"443",0,0.268178627877528,0.426,0.213,0,"Excitatory.neurons_WT","Ociad2"
"444",0,0.268083210509753,0.281,0.115,0,"Excitatory.neurons_WT","Hs3st4"
"445",0,0.267778635991797,0.455,0.225,0,"Excitatory.neurons_WT","Pdk1"
"446",0,0.267614148674732,0.596,0.357,0,"Excitatory.neurons_WT","Il1rapl1"
"447",0,0.26757730594009,0.677,0.414,0,"Excitatory.neurons_WT","Atp9b"
"448",0,0.267435357751378,0.61,0.357,0,"Excitatory.neurons_WT","Pstk"
"449",0,0.267422392114481,0.74,0.47,0,"Excitatory.neurons_WT","Numb"
"450",0,0.267284193812506,0.436,0.219,0,"Excitatory.neurons_WT","Itpka"
"451",0,0.267135905215582,0.62,0.367,0,"Excitatory.neurons_WT","Dnajb4"
"452",0,0.267074881392725,0.489,0.258,0,"Excitatory.neurons_WT","Herc3"
"453",0,0.266541250061952,0.621,0.37,0,"Excitatory.neurons_WT","Eml6"
"454",0,0.266377188141367,0.678,0.418,0,"Excitatory.neurons_WT","Abi2"
"455",0,0.266188696706034,0.552,0.312,0,"Excitatory.neurons_WT","Fgf12"
"456",0,0.266117478936514,0.693,0.439,0,"Excitatory.neurons_WT","Tro"
"457",0,0.265917517530808,0.58,0.333,0,"Excitatory.neurons_WT","Rundc3a"
"458",0,0.265692561874447,0.495,0.275,0,"Excitatory.neurons_WT","Vgf"
"459",0,0.265577955226054,0.47,0.243,0,"Excitatory.neurons_WT","Enc1"
"460",0,0.265365610075521,0.523,0.289,0,"Excitatory.neurons_WT","Adcy1"
"461",0,0.264915986976065,0.691,0.428,0,"Excitatory.neurons_WT","Plppr4"
"462",0,0.264803215544855,0.426,0.204,0,"Excitatory.neurons_WT","Rap2b"
"463",0,0.264234961419776,0.437,0.229,0,"Excitatory.neurons_WT","Rgs11"
"464",0,0.26415788011054,0.75,0.482,0,"Excitatory.neurons_WT","2410089E03Rik"
"465",0,0.263239705408966,0.436,0.224,0,"Excitatory.neurons_WT","Cabp1"
"466",0,0.263110228401227,0.373,0.172,0,"Excitatory.neurons_WT","Adrb1"
"467",0,0.263009931492604,0.4,0.188,0,"Excitatory.neurons_WT","Tcea2"
"468",0,0.262638918706163,0.632,0.379,0,"Excitatory.neurons_WT","Gdap1"
"469",0,0.262539623555287,0.379,0.193,0,"Excitatory.neurons_WT","Cdh18"
"470",0,0.261914351156136,0.656,0.403,0,"Excitatory.neurons_WT","Cabin1"
"471",0,0.261827056940793,0.82,0.522,0,"Excitatory.neurons_WT","Slc1a2"
"472",0,0.261709369679908,0.65,0.394,0,"Excitatory.neurons_WT","Hivep2"
"473",0,0.261631217055843,0.582,0.341,0,"Excitatory.neurons_WT","Atcay"
"474",0,0.261427829846083,0.607,0.356,0,"Excitatory.neurons_WT","Arpp19"
"475",0,0.261377129937993,0.512,0.285,0,"Excitatory.neurons_WT","Tmem38a"
"476",0,0.261317365016994,0.615,0.368,0,"Excitatory.neurons_WT","Abhd18"
"477",0,0.261304362613121,0.528,0.293,0,"Excitatory.neurons_WT","Pianp"
"478",0,0.261270502860526,0.51,0.28,0,"Excitatory.neurons_WT","B3gat1"
"479",0,0.261226099094344,0.432,0.217,0,"Excitatory.neurons_WT","Sigmar1"
"480",0,0.261198887657728,0.483,0.251,0,"Excitatory.neurons_WT","Pgm2l1"
"481",0,0.261119906817929,0.515,0.285,0,"Excitatory.neurons_WT","Wnk2"
"482",0,0.260940324357013,0.645,0.389,0,"Excitatory.neurons_WT","Atpif1"
"483",0,0.260933970189659,0.38,0.18,0,"Excitatory.neurons_WT","Sel1l3"
"484",0,0.260739330444003,0.53,0.302,0,"Excitatory.neurons_WT","L1cam"
"485",0,0.260257238609351,0.508,0.284,0,"Excitatory.neurons_WT","Fbxl2"
"486",0,0.260152728938677,0.28,0.103,0,"Excitatory.neurons_WT","Car4"
"487",0,0.259905713426713,0.322,0.135,0,"Excitatory.neurons_WT","Pcsk1"
"488",0,0.259750792219198,0.548,0.332,0,"Excitatory.neurons_WT","Gabra2"
"489",0,0.259622807587625,0.589,0.348,0,"Excitatory.neurons_WT","Kifc2"
"490",0,0.259526643333772,0.522,0.285,0,"Excitatory.neurons_WT","Atp6v1g2"
"491",0,0.259473491434842,0.39,0.182,0,"Excitatory.neurons_WT","Elavl4"
"492",0,0.259423774317421,0.34,0.146,0,"Excitatory.neurons_WT","Fhod3"
"493",0,0.259101372659695,0.261,0.099,0,"Excitatory.neurons_WT","Pamr1"
"494",0,0.25896537182564,0.571,0.332,0,"Excitatory.neurons_WT","Inpp4a"
"495",0,0.258688800253114,0.655,0.403,0,"Excitatory.neurons_WT","Trpc1"
"496",0,0.258535394744282,0.508,0.29,0,"Excitatory.neurons_WT","Dok6"
"497",0,0.258184703795892,0.552,0.313,0,"Excitatory.neurons_WT","Pea15a"
"498",0,0.257483498385101,0.588,0.353,0,"Excitatory.neurons_WT","Plxna2"
"499",0,0.257458422388914,0.542,0.312,0,"Excitatory.neurons_WT","Cacna1b"
"500",0,0.257424424001932,0.586,0.348,0,"Excitatory.neurons_WT","Ttc8"
"501",0,0.257163751348727,0.65,0.396,0,"Excitatory.neurons_WT","Slc50a1"
"502",0,0.256980388068185,0.571,0.342,0,"Excitatory.neurons_WT","Klhl29"
"503",0,0.256705341296297,0.495,0.265,0,"Excitatory.neurons_WT","Fndc4"
"504",0,0.256427964588751,0.436,0.218,0,"Excitatory.neurons_WT","Chrm1"
"505",0,0.256414511995271,0.565,0.318,0,"Excitatory.neurons_WT","Gabbr2"
"506",0,0.256401803134051,0.457,0.24,0,"Excitatory.neurons_WT","Fam171a2"
"507",0,0.2559254055502,0.271,0.091,0,"Excitatory.neurons_WT","Neurod6"
"508",0,0.255719091148241,0.2,0.061,0,"Excitatory.neurons_WT","Npas4"
"509",0,0.255352817089782,0.605,0.358,0,"Excitatory.neurons_WT","Rnf169"
"510",0,0.255148257335804,0.582,0.345,0,"Excitatory.neurons_WT","Usp2"
"511",0,0.255007432180759,0.422,0.213,0,"Excitatory.neurons_WT","Rabl2"
"512",0,0.25500364266046,0.967,0.765,0,"Excitatory.neurons_WT","Atp2b1"
"513",0,0.254727843133842,0.475,0.252,0,"Excitatory.neurons_WT","Lamtor4"
"514",0,0.254707759719696,0.624,0.372,0,"Excitatory.neurons_WT","Snap91"
"515",0,0.254664865402919,0.608,0.364,0,"Excitatory.neurons_WT","Arfgap1"
"516",0,0.254568658595435,0.518,0.292,0,"Excitatory.neurons_WT","Slc20a1"
"517",0,0.254298704175235,0.482,0.267,0,"Excitatory.neurons_WT","Gm40841"
"518",0,0.254268106940012,0.641,0.394,0,"Excitatory.neurons_WT","Smap1"
"519",0,0.253780117521006,0.503,0.284,0,"Excitatory.neurons_WT","Slc2a3"
"520",0,0.252550106449263,0.591,0.347,0,"Excitatory.neurons_WT","Psma1"
"521",0,0.252281682243239,0.437,0.216,0,"Excitatory.neurons_WT","Gng3"
"522",0,0.252148392058514,0.49,0.268,0,"Excitatory.neurons_WT","Nlk"
"523",0,0.251597477573511,0.687,0.434,0,"Excitatory.neurons_WT","Sdccag3"
"524",0,0.251545374627747,0.518,0.292,0,"Excitatory.neurons_WT","Actr1b"
"525",0,0.251464066926622,0.475,0.258,0,"Excitatory.neurons_WT","Ppm1l"
"526",0,0.251348338022281,0.42,0.211,0,"Excitatory.neurons_WT","Adam11"
"527",0,0.25104470986854,0.44,0.237,0,"Excitatory.neurons_WT","Sox5"
"528",0,0.250716591116802,0.332,0.147,0,"Excitatory.neurons_WT","B3galt2"
"529",0,0.250556519928755,0.303,0.111,0,"Excitatory.neurons_WT","Neurod2"
"530",0,0.250532042565453,0.617,0.362,0,"Excitatory.neurons_WT","Hmgn3"
"531",0,0.250034305316959,0.604,0.358,0,"Excitatory.neurons_WT","Cck"
"532",0,0.250016683179427,0.533,0.308,0,"Excitatory.neurons_WT","Nmt2"
"533",6.62188148727382e-308,0.282543475579143,0.903,0.633,1.39582639870245e-303,"Excitatory.neurons_WT","Cttnbp2"
"534",1.87914523747245e-307,0.257323612934563,0.698,0.436,3.96105024606818e-303,"Excitatory.neurons_WT","Clstn3"
"535",2.78716022321276e-305,0.285569341658088,0.917,0.607,5.87505503451017e-301,"Excitatory.neurons_WT","Phactr1"
"536",8.15175938601496e-302,0.250642314612838,0.715,0.461,1.71830936097809e-297,"Excitatory.neurons_WT","Srsf10"
"537",1.59521798376487e-300,0.269382815322954,0.549,0.312,3.36255998797796e-296,"Excitatory.neurons_WT","Ptprk"
"538",6.36430924506056e-300,0.250809193735535,0.728,0.471,1.34153274576632e-295,"Excitatory.neurons_WT","Ddhd2"
"539",1.10916145252028e-299,0.250802822591214,0.724,0.467,2.3380014257675e-295,"Excitatory.neurons_WT","Scg5"
"540",1.1734309485894e-298,0.276203551527603,0.46,0.274,2.4734750965316e-294,"Excitatory.neurons_WT","Epha6"
"541",6.40889508425759e-297,0.252083600948392,0.401,0.219,1.35093099481066e-292,"Excitatory.neurons_WT","Lamp5"
"542",6.46807526318741e-297,0.291498724797404,0.596,0.388,1.36340558472727e-292,"Excitatory.neurons_WT","Camk2d"
"543",6.81558711131854e-297,0.259960390596244,0.662,0.412,1.43665760719483e-292,"Excitatory.neurons_WT","Nlgn1"
"544",6.10308580656851e-293,0.275875852707777,0.854,0.575,1.28646945716658e-288,"Excitatory.neurons_WT","Nav2"
"545",9.1296191963481e-292,0.254028504532703,0.708,0.456,1.92443243039822e-287,"Excitatory.neurons_WT","Cry2"
"546",1.74598524819722e-289,0.259642028915685,0.638,0.406,3.68036230467493e-285,"Excitatory.neurons_WT","Dab1"
"547",2.31415829004316e-289,0.267507792721456,0.45,0.265,4.87801425958198e-285,"Excitatory.neurons_WT","Cntnap5a"
"548",7.02615244093919e-288,0.270508963190827,0.841,0.553,1.48104267302557e-283,"Excitatory.neurons_WT","Sgip1"
"549",3.06177282761435e-287,0.251145995217713,0.623,0.392,6.45391094332829e-283,"Excitatory.neurons_WT","Lrrtm3"
"550",8.39752159366282e-286,0.250776958742815,0.493,0.289,1.77011357672819e-281,"Excitatory.neurons_WT","Ptprt"
"551",1.39323818150424e-282,0.262014362550034,0.578,0.343,2.93680676279279e-278,"Excitatory.neurons_WT","Nfib"
"552",1.03795350796386e-281,0.263771968780484,0.84,0.578,2.18790219943701e-277,"Excitatory.neurons_WT","Akap8l"
"553",5.08642733739022e-280,0.253887590080623,0.728,0.476,1.07216801844848e-275,"Excitatory.neurons_WT","Per3"
"554",5.99905646973637e-280,0.270294259107692,0.923,0.666,1.26454111325573e-275,"Excitatory.neurons_WT","Zranb2"
"555",3.63769216636711e-279,0.252718291527502,0.758,0.499,7.66789131748523e-275,"Excitatory.neurons_WT","Zmynd8"
"556",5.26429543256011e-279,0.255558319959093,0.913,0.671,1.10966083422935e-274,"Excitatory.neurons_WT","Atp6v0c"
"557",1.03920951017006e-278,0.254868013031427,0.784,0.519,2.19054972648748e-274,"Excitatory.neurons_WT","Adam22"
"558",3.28663986080915e-278,0.275966947719825,0.871,0.58,6.92790816259961e-274,"Excitatory.neurons_WT","Ndrg4"
"559",7.70937774573732e-277,0.281421219461961,0.908,0.625,1.62505973502397e-272,"Excitatory.neurons_WT","Anks1b"
"560",5.73413487318256e-276,0.257341915596831,0.703,0.447,1.20869828991815e-271,"Excitatory.neurons_WT","Fnbp1l"
"561",8.62635061013042e-276,0.253365794775876,0.774,0.505,1.81834844510939e-271,"Excitatory.neurons_WT","Spock2"
"562",3.13862045235965e-274,0.252396296558542,0.759,0.507,6.6158980515289e-270,"Excitatory.neurons_WT","Acap2"
"563",2.62565579329062e-273,0.251260830903976,0.782,0.521,5.53461984667729e-269,"Excitatory.neurons_WT","Ppib"
"564",3.77601770054944e-272,0.288853862725868,0.863,0.555,7.95946771098816e-268,"Excitatory.neurons_WT","Grm5"
"565",6.84447367313783e-271,0.278336751916463,0.939,0.663,1.44274660556072e-266,"Excitatory.neurons_WT","Dclk1"
"566",4.95934076711871e-263,0.264562029651156,0.836,0.561,1.04537944030095e-258,"Excitatory.neurons_WT","Dock3"
"567",4.07770161183445e-261,0.25034898299257,0.821,0.559,8.59538722758583e-257,"Excitatory.neurons_WT","Srpk2"
"568",4.26544251072511e-259,0.27308431028413,0.859,0.581,8.99112626835746e-255,"Excitatory.neurons_WT","Peg3"
"569",4.32342778243731e-255,0.266431648560621,0.901,0.626,9.1133534225996e-251,"Excitatory.neurons_WT","Atp6v0a1"
"570",4.13166371122682e-254,0.250329782633075,0.764,0.508,8.70913393689501e-250,"Excitatory.neurons_WT","Adgrl3"
"571",2.18876679147288e-253,0.253924259811799,0.854,0.583,4.61370151974567e-249,"Excitatory.neurons_WT","Tanc2"
"572",7.08811755139975e-221,0.250647855261224,0.878,0.616,1.49410429865955e-216,"Excitatory.neurons_WT","Ntrk2"
"573",0,1.58743186914377,0.998,0.351,0,"Oligodendrocytes_WT","Mbp"
"574",0,1.57164945240007,0.907,0.131,0,"Oligodendrocytes_WT","Mag"
"575",0,1.55846549661347,0.899,0.16,0,"Oligodendrocytes_WT","Neat1"
"576",0,1.54816059344166,0.999,0.507,0,"Oligodendrocytes_WT","Plp1"
"577",0,1.5442234437143,0.867,0.104,0,"Oligodendrocytes_WT","Mog"
"578",0,1.50421572399866,0.895,0.168,0,"Oligodendrocytes_WT","Cldn11"
"579",0,1.46564452080306,0.878,0.185,0,"Oligodendrocytes_WT","Mal"
"580",0,1.40257312534613,0.772,0.089,0,"Oligodendrocytes_WT","Aspa"
"581",0,1.40200929712216,0.856,0.171,0,"Oligodendrocytes_WT","Gatm"
"582",0,1.3933237130182,0.813,0.117,0,"Oligodendrocytes_WT","Gjc3"
"583",0,1.36100959887031,0.822,0.189,0,"Oligodendrocytes_WT","Apod"
"584",0,1.33910286432223,0.779,0.151,0,"Oligodendrocytes_WT","Car2"
"585",0,1.25450993451293,0.624,0.061,0,"Oligodendrocytes_WT","Hapln2"
"586",0,1.25063274541484,0.887,0.441,0,"Oligodendrocytes_WT","Ptgds"
"587",0,1.24357976800496,0.924,0.365,0,"Oligodendrocytes_WT","Enpp2"
"588",0,1.22922222405303,0.671,0.101,0,"Oligodendrocytes_WT","Mobp"
"589",0,1.22631213103255,0.677,0.106,0,"Oligodendrocytes_WT","Ugt8a"
"590",0,1.22284941655152,0.741,0.192,0,"Oligodendrocytes_WT","Kctd13"
"591",0,1.20961555912813,0.604,0.058,0,"Oligodendrocytes_WT","C030029H02Rik"
"592",0,1.18197536376278,0.63,0.085,0,"Oligodendrocytes_WT","Fa2h"
"593",0,1.13943540425595,0.856,0.392,0,"Oligodendrocytes_WT","Tubb4a"
"594",0,1.12689512622152,0.605,0.09,0,"Oligodendrocytes_WT","Litaf"
"595",0,1.0786470312887,0.902,0.473,0,"Oligodendrocytes_WT","Pde4b"
"596",0,1.07179221935836,0.565,0.083,0,"Oligodendrocytes_WT","Plekhh1"
"597",0,1.07013579741996,0.55,0.068,0,"Oligodendrocytes_WT","1700047M11Rik"
"598",0,1.06518160313894,0.8,0.348,0,"Oligodendrocytes_WT","Sept4"
"599",0,1.04484160980801,0.519,0.057,0,"Oligodendrocytes_WT","St18"
"600",0,1.03967987568116,0.549,0.08,0,"Oligodendrocytes_WT","Sox10"
"601",0,1.03491264969265,0.55,0.08,0,"Oligodendrocytes_WT","Bcas1"
"602",0,1.03095624776968,0.532,0.085,0,"Oligodendrocytes_WT","Gpr37"
"603",0,1.01735463445859,0.555,0.114,0,"Oligodendrocytes_WT","Tspan2"
